Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
NSE,3659,100,678MH31,678MH31-SG,SG,0.01,
NSE,3655,100,678KL31,678KL31-SG,SG,0.01,
NSE,182,100,678KA32,678KA32-SG,SG,0.01,
NSE,3244,100,678JK33,678JK33-SG,SG,0.01,
NSE,4578,100,678GA31,678GA31-SG,SG,0.01,
NSE,3200,100,678AP39,678AP39-SG,SG,0.01,
NSE,3196,100,678AP38,678AP38-SG,SG,0.01,
NSE,42,100,677WB40,677WB40-SG,SG,0.01,
NSE,3364,100,677TN31,677TN31-SG,SG,0.01,
NSE,22131,100,677TN24,677TN24-SG,SG,0.01,
NSE,5743,100,677RJ31A,677RJ31A-SG,SG,0.01,
NSE,3511,100,677RJ31,677RJ31-SG,SG,0.01,
NSE,35,100,677KA34,677KA34-SG,SG,0.01,
NSE,22421,100,677KA33,677KA33-SG,SG,0.01,
NSE,5227,100,677BR28,677BR28-SG,SG,0.01,
NSE,22422,100,677AP40,677AP40-SG,SG,0.01,
NSE,876,100,677AP38,677AP38-SG,SG,0.01,
NSE,5742,100,676TN31,676TN31-SG,SG,0.01,
NSE,3641,100,676RJ31,676RJ31-SG,SG,0.01,
NSE,877,100,676PN40,676PN40-SG,SG,0.01,
NSE,21718,100,676PN24,676PN24-SG,SG,0.01,
NSE,1012,100,676MP40,676MP40-SG,SG,0.01,
NSE,95,100,676MP33,676MP33-SG,SG,0.01,
NSE,2317,1,676GS2061,676GS2061-GS,GS,0.01,
NSE,3195,100,675RJ31,675RJ31-SG,SG,0.01,
NSE,969,100,675RJ30,675RJ30-SG,SG,0.01,
NSE,22000,100,675OR23,675OR23-SG,SG,0.01,
NSE,1006,100,675KA35,675KA35-SG,SG,0.01,
NSE,1092,100,675KA34,675KA34-SG,SG,0.01,
NSE,618,100,675KA33A,675KA33A-SG,SG,0.01,
NSE,74,100,675KA33,675KA33-SG,SG,0.01,
NSE,4575,100,675GJ31,675GJ31-SG,SG,0.01,
NSE,6093,100,675GJ29,675GJ29-SG,SG,0.01,
NSE,4980,100,675BR27,675BR27-SG,SG,0.01,
NSE,161,100,674UP30,674UP30-SG,SG,0.01,
NSE,1386,100,674TS50,674TS50-SG,SG,0.01,
NSE,22112,100,674TN50,674TN50-SG,SG,0.01,
NSE,21788,100,674PN24,674PN24-SG,SG,0.01,
NSE,165,100,674GA30,674GA30-SG,SG,0.01,
NSE,1256,100,673TS50,673TS50-SG,SG,0.01,
NSE,1254,100,673TN40,673TN40-SG,SG,0.01,
NSE,22122,100,673TN30,673TN30-SG,SG,0.01,
NSE,173,100,673SK30,673SK30-SG,SG,0.01,
NSE,1382,100,673PN40,673PN40-SG,SG,0.01,
NSE,21981,100,673MP30,673MP30-SG,SG,0.01,
NSE,21903,100,673KL28,673KL28-SG,SG,0.01,
NSE,22192,100,672TS26,672TS26-SG,SG,0.01,
NSE,420,100,672TN27,672TN27-SG,SG,0.01,
NSE,171,100,672RJ30,672RJ30-SG,SG,0.01,
NSE,21786,100,672PN30,672PN30-SG,SG,0.01,
NSE,2901,100,672KL27,672KL27-SG,SG,0.01,
NSE,1166,100,672KA33,672KA33-SG,SG,0.01,
NSE,867,100,672HR35,672HR35-SG,SG,0.01,
NSE,3750,100,672GJ30,672GJ30-SG,SG,0.01,
NSE,20913,100,672GA30,672GA30-SG,SG,0.01,
NSE,20914,100,672AP28,672AP28-SG,SG,0.01,
NSE,1443,100,671WB40,671WB40-SG,SG,0.01,
NSE,22457,100,671TS50,671TS50-SG,SG,0.01,
NSE,1446,100,671TS40,671TS40-SG,SG,0.01,
NSE,6741,100,671TN29,671TN29-SG,SG,0.01,
NSE,22077,100,671RJ30,671RJ30-SG,SG,0.01,
NSE,22128,100,670TN50,670TN50-SG,SG,0.01,
NSE,22070,100,670RJ50,670RJ50-SG,SG,0.01,
NSE,22002,100,670OR24,670OR24-SG,SG,0.01,
NSE,20600,100,670AP26,670AP26-SG,SG,0.01,
NSE,1721,100,66WB30,66WB30-SG,SG,0.01,
NSE,1842,100,66UP31,66UP31-SG,SG,0.01,
NSE,1649,100,66UP30A,66UP30A-SG,SG,0.01,
NSE,1086,100,66UP30,66UP30-SG,SG,0.01,
NSE,1854,100,66UK31,66UK31-SG,SG,0.01,
NSE,22111,100,66TN30,66TN30-SG,SG,0.01,
NSE,22129,100,66TN29,66TN29-SG,SG,0.01,
NSE,1084,100,66SK30,66SK30-SG,SG,0.01,
NSE,1715,100,66RJ30C,66RJ30C-SG,SG,0.01,
NSE,1422,100,66RJ30B,66RJ30B-SG,SG,0.01,
NSE,611,100,66RJ30A,66RJ30A-SG,SG,0.01,
NSE,18,100,66RJ30,66RJ30-SG,SG,0.01,
NSE,1165,100,66PN30,66PN30-SG,SG,0.01,
NSE,22017,100,66MZ30,66MZ30-SG,SG,0.01,
NSE,1368,100,66MN30,66MN30-SG,SG,0.01,
NSE,1712,100,66ML30A,66ML30A-SG,SG,0.01,
NSE,1528,100,66ML30,66ML30-SG,SG,0.01,
NSE,21937,100,66MH31,66MH31-SG,SG,0.01,
NSE,1950,100,66KA37,66KA37-SG,SG,0.01,
NSE,1221,100,66HP30,66HP30-SG,SG,0.01,
NSE,21650,100,66GJ29,66GJ29-SG,SG,0.01,
NSE,20,100,66GA30A,66GA30A-SG,SG,0.01,
NSE,21389,100,66GA30,66GA30-SG,SG,0.01,
NSE,1645,100,66AS30A,66AS30A-SG,SG,0.01,
NSE,1163,100,66AS30,66AS30-SG,SG,0.01,
NSE,22097,100,669UP30,669UP30-SG,SG,0.01,
NSE,22371,100,669TS50,669TS50-SG,SG,0.01,
NSE,1655,100,669TS40,669TS40-SG,SG,0.01,
NSE,22113,100,669TN50,669TN50-SG,SG,0.01,
NSE,179,100,669TN30,669TN30-SG,SG,0.01,
NSE,590,100,669PN30,669PN30-SG,SG,0.01,
NSE,21992,100,669MP30,669MP30-SG,SG,0.01,
NSE,2730,100,669MP25,669MP25-SG,SG,0.01,
NSE,1379,100,669KA37,669KA37-SG,SG,0.01,
NSE,9962,1,669GS2024,669GS2024-GS,GS,0.01,
NSE,1532,100,668WB35,668WB35-SG,SG,0.01,
NSE,22411,100,668WB30,668WB30-SG,SG,0.01,
NSE,92,100,668UP30,668UP30-SG,SG,0.01,
NSE,22134,100,668TN55,668TN55-SG,SG,0.01,
NSE,1430,100,668MZ31,668MZ31-SG,SG,0.01,
NSE,1437,100,668KA36,668KA36-SG,SG,0.01,
NSE,1376,100,668JH32,668JH32-SG,SG,0.01,
NSE,22373,100,668HR39,668HR39-SG,SG,0.01,
NSE,7205,1,668GS2031,668GS2031-GS,GS,0.01,
NSE,22405,100,668GA30,668GA30-SG,SG,0.01,
NSE,22455,100,668AP39,668AP39-SG,SG,0.01,
NSE,1432,100,668AP35A,668AP35A-SG,SG,0.01,
NSE,22453,100,668AP35,668AP35-SG,SG,0.01,
NSE,1378,100,668AP33,668AP33-SG,SG,0.01,
NSE,20569,100,668AP24,668AP24-SG,SG,0.01,
NSE,22414,100,667UP30,667UP30-SG,SG,0.01,
NSE,76,100,667UK30,667UK30-SG,SG,0.01,
NSE,1535,100,667TS50,667TS50-SG,SG,0.01,
NSE,22375,100,667TN50,667TN50-SG,SG,0.01,
NSE,22080,100,667RJ50,667RJ50-SG,SG,0.01,
NSE,87,100,667RJ30,667RJ30-SG,SG,0.01,
NSE,1251,100,667MH32,667MH32-SG,SG,0.01,
NSE,29,100,667MH31,667MH31-SG,SG,0.01,
NSE,956,1,667GS2050,667GS2050-GS,GS,0.01,
NSE,5577,1,667GS2035,667GS2035-GS,GS,0.01,
NSE,22413,100,666TN30,666TN30-SG,SG,0.01,
NSE,7050,100,666TN29,666TN29-SG,SG,0.01,
NSE,1248,100,666KA32,666KA32-SG,SG,0.01,
NSE,1860,100,666JH34,666JH34-SG,SG,0.01,
NSE,22176,100,665WB30,665WB30-SG,SG,0.01,
NSE,3726,100,665WB28,665WB28-SG,SG,0.01,
NSE,1742,100,665TS40,665TS40-SG,SG,0.01,
NSE,1738,100,665TR35,665TR35-SG,SG,0.01,
NSE,1757,100,665PN50A,665PN50A-SG,SG,0.01,
NSE,21716,100,665PN50,665PN50-SG,SG,0.01,
NSE,609,100,665ML30,665ML30-SG,SG,0.01,
NSE,1531,100,665KA35,665KA35-SG,SG,0.01,
NSE,72,100,665KA30,665KA30-SG,SG,0.01,
NSE,1373,100,665JK30,665JK30-SG,SG,0.01,
NSE,22406,100,665GJ30,665GJ30-SG,SG,0.01,
NSE,1871,100,665AP41,665AP41-SG,SG,0.01,
NSE,1745,100,665AP40,665AP40-SG,SG,0.01,
NSE,1739,100,665AP36,665AP36-SG,SG,0.01,
NSE,2024,100,664UP31,664UP31-SG,SG,0.01,
NSE,21,100,664UP30,664UP30-SG,SG,0.01,
NSE,1872,100,664TS51,664TS51-SG,SG,0.01,
NSE,22183,100,664TS50,664TS50-SG,SG,0.01,
NSE,22130,100,664TN23,664TN23-SG,SG,0.01,
NSE,1888,100,664SK31,664SK31-SG,SG,0.01,
NSE,22412,100,664RJ30,664RJ30-SG,SG,0.01,
NSE,22075,100,664RJ24,664RJ24-SG,SG,0.01,
NSE,1730,100,664PY32,664PY32-SG,SG,0.01,
NSE,1899,100,664MZ32,664MZ32-SG,SG,0.01,
NSE,21971,100,664MP30,664MP30-SG,SG,0.01,
NSE,22370,100,664KA32,664KA32-SG,SG,0.01,
NSE,1863,100,664JK36,664JK36-SG,SG,0.01,
NSE,3204,1,664GS2035,664GS2035-GS,GS,0.01,
NSE,2724,100,664BR25,664BR25-SG,SG,0.01,
NSE,1246,100,664AS30,664AS30-SG,SG,0.01,
NSE,1866,100,664AP39,664AP39-SG,SG,0.01,
NSE,1902,100,663WB41,663WB41-SG,SG,0.01,
NSE,2022,100,663WB31,663WB31-SG,SG,0.01,
NSE,614,100,663UP30,663UP30-SG,SG,0.01,
NSE,22102,100,663TN55,663TN55-SG,SG,0.01,
NSE,1652,100,663TN35,663TN35-SG,SG,0.01,
NSE,1910,100,663PN51,663PN51-SG,SG,0.01,
NSE,1833,100,663MN31,663MN31-SG,SG,0.01,
NSE,1940,100,663ML31,663ML31-SG,SG,0.01,
NSE,596,100,663MH30,663MH30-SG,SG,0.01,
NSE,21910,100,663KL30,663KL30-SG,SG,0.01,
NSE,1651,100,663KA34,663KA34-SG,SG,0.01,
NSE,22410,100,663KA30,663KA30-SG,SG,0.01,
NSE,6317,100,663HR28,663HR28-SG,SG,0.01,
NSE,2023,100,663HP33,663HP33-SG,SG,0.01,
NSE,2021,100,663HP31,663HP31-SG,SG,0.01,
NSE,65,100,663GJ29,663GJ29-SG,SG,0.01,
NSE,1905,100,663AP37,663AP37-SG,SG,0.01,
NSE,22341,100,662WB35,662WB35-SG,SG,0.01,
NSE,1938,100,662UP31,662UP31-SG,SG,0.01,
NSE,1695,100,662UP30,662UP30-SG,SG,0.01,
NSE,617,100,662UK30,662UK30-SG,SG,0.01,
NSE,1959,100,662TS41,662TS41-SG,SG,0.01,
NSE,2020,100,662RJ41,662RJ41-SG,SG,0.01,
NSE,1369,100,662RJ30,662RJ30-SG,SG,0.01,
NSE,6895,100,662PY28,662PY28-SG,SG,0.01,
NSE,1428,100,662NL30,662NL30-SG,SG,0.01,
NSE,1733,100,662KA32A,662KA32A-SG,SG,0.01,
NSE,782,100,662KA32,662KA32-SG,SG,0.01,
NSE,22180,100,662JK30,662JK30-SG,SG,0.01,
NSE,761,100,662JH30,662JH30-SG,SG,0.01,
NSE,2019,100,662HR41,662HR41-SG,SG,0.01,
NSE,7193,1,662GS2051,662GS2051-GS,GS,0.01,
NSE,1939,100,662GA31,662GA31-SG,SG,0.01,
NSE,6315,100,662CG28,662CG28-SG,SG,0.01,
NSE,1425,100,662AS30,662AS30-SG,SG,0.01,
NSE,1947,100,661WB36,661WB36-SG,SG,0.01,
NSE,1891,100,661UP31,661UP31-SG,SG,0.01,
NSE,2017,100,661TS51,661TS51-SG,SG,0.01,
NSE,2016,100,661RJ31A,661RJ31A-SG,SG,0.01,
NSE,1896,100,661RJ31,661RJ31-SG,SG,0.01,
NSE,1083,100,661RJ30,661RJ30-SG,SG,0.01,
NSE,1953,100,661MP37,661MP37-SG,SG,0.01,
NSE,22338,100,661MP35,661MP35-SG,SG,0.01,
NSE,22454,100,661KA35,661KA35-SG,SG,0.01,
NSE,1944,100,661KA33,661KA33-SG,SG,0.01,
NSE,593,100,661KA30,661KA30-SG,SG,0.01,
NSE,22195,100,660TS30,660TS30-SG,SG,0.01,
NSE,22333,100,660AP40,660AP40-SG,SG,0.01,
NSE,22332,100,660AP39,660AP39-SG,SG,0.01,
NSE,22174,100,65WB30,65WB30-SG,SG,0.01,
NSE,22081,100,65UP30,65UP30-SG,SG,0.01,
NSE,22374,100,65TN30,65TN30-SG,SG,0.01,
NSE,22293,100,65RJ50,65RJ50-SG,SG,0.01,
NSE,22372,100,65RJ30,65RJ30-SG,SG,0.01,
NSE,22005,100,65OR23,65OR23-SG,SG,0.01,
NSE,991,100,65NL30,65NL30-SG,SG,0.01,
NSE,21909,100,65KL27,65KL27-SG,SG,0.01,
NSE,1227,100,65KA30A,65KA30A-SG,SG,0.01,
NSE,22368,100,65KA30,65KA30-SG,SG,0.01,
NSE,1233,100,65GJ30A,65GJ30A-SG,SG,0.01,
NSE,1075,100,65GJ30,65GJ30-SG,SG,0.01,
NSE,22369,100,65GA30A,65GA30A-SG,SG,0.01,
NSE,22261,100,65GA30,65GA30-SG,SG,0.01,
NSE,22295,100,65AP38,65AP38-SG,SG,0.01,
NSE,20654,100,65AP30,65AP30-SG,SG,0.01,
NSE,997,100,659UP30,659UP30-SG,SG,0.01,
NSE,1836,100,659RJ31,659RJ31-SG,SG,0.01,
NSE,1241,100,659RJ30A,659RJ30A-SG,SG,0.01,
NSE,22073,100,659RJ30,659RJ30-SG,SG,0.01,
NSE,1077,100,659HR30,659HR30-SG,SG,0.01,
NSE,5971,100,659CG28,659CG28-SG,SG,0.01,
NSE,1239,100,658UP30,658UP30-SG,SG,0.01,
NSE,22050,100,658RJ30,658RJ30-SG,SG,0.01,
NSE,21948,100,658MP35,658MP35-SG,SG,0.01,
NSE,20288,100,658KA30,658KA30-SG,SG,0.01,
NSE,22179,100,658JK30,658JK30-SG,SG,0.01,
NSE,3061,100,658GJ27,658GJ27-SG,SG,0.01,
NSE,1830,100,658GA31,658GA31-SG,SG,0.01,
NSE,1646,100,658GA30A,658GA30A-SG,SG,0.01,
NSE,20598,100,658GA30,658GA30-SG,SG,0.01,
NSE,20280,100,658AP30,658AP30-SG,SG,0.01,
NSE,1890,100,657TN31,657TN31-SG,SG,0.01,
NSE,22056,100,657RJ30,657RJ30-SG,SG,0.01,
NSE,22014,100,657MZ35,657MZ35-SG,SG,0.01,
NSE,21975,100,657MP30,657MP30-SG,SG,0.01,
NSE,21936,100,657MH31,657MH31-SG,SG,0.01,
NSE,1647,100,657HP30A,657HP30A-SG,SG,0.01,
NSE,1644,100,657HP30,657HP30-SG,SG,0.01,
NSE,7194,1,657GS2033,657GS2033-GS,GS,0.01,
NSE,2014,100,657GJ31,657GJ31-SG,SG,0.01,
NSE,20279,100,657GJ29,657GJ29-SG,SG,0.01,
NSE,1237,100,657GA30,657GA30-SG,SG,0.01,
NSE,21235,100,657AP30,657AP30-SG,SG,0.01,
NSE,1525,100,656UP30,656UP30-SG,SG,0.01,
NSE,21921,100,656MN30,656MN30-SG,SG,0.01,
NSE,1000,100,656MH32,656MH32-SG,SG,0.01,
NSE,776,100,656MH30,656MH30-SG,SG,0.01,
NSE,14,100,656KA30,656KA30-SG,SG,0.01,
NSE,754,100,656AS30,656AS30-SG,SG,0.01,
NSE,20666,100,656AP31,656AP31-SG,SG,0.01,
NSE,22178,100,655WB30,655WB30-SG,SG,0.01,
NSE,858,100,655TR30,655TR30-SG,SG,0.01,
NSE,22114,100,655TN30,655TN30-SG,SG,0.01,
NSE,22033,100,655RJ55,655RJ55-SG,SG,0.01,
NSE,22023,100,655RJ50,655RJ50-SG,SG,0.01,
NSE,22079,100,655RJ30,655RJ30-SG,SG,0.01,
NSE,605,100,655MH28,655MH28-SG,SG,0.01,
NSE,21901,100,655KL30,655KL30-SG,SG,0.01,
NSE,1454,100,655GA30A,655GA30A-SG,SG,0.01,
NSE,1074,100,655GA30,655GA30-SG,SG,0.01,
NSE,22447,100,655AS30A,655AS30A-SG,SG,0.01,
NSE,20653,100,655AS30,655AS30-SG,SG,0.01,
NSE,22294,100,655AP35,655AP35-SG,SG,0.01,
NSE,864,100,655AP33,655AP33-SG,SG,0.01,
NSE,21549,100,655AP28,655AP28-SG,SG,0.01,
NSE,22173,100,654WB35,654WB35-SG,SG,0.01,
NSE,779,100,654UP30,654UP30-SG,SG,0.01,
NSE,1160,100,654RJ30A,654RJ30A-SG,SG,0.01,
NSE,22059,100,654RJ30,654RJ30-SG,SG,0.01,
NSE,22297,100,654MP35,654MP35-SG,SG,0.01,
NSE,21932,100,654MH30,654MH30-SG,SG,0.01,
NSE,8126,100,654MH27,654MH27-SG,SG,0.01,
NSE,1453,100,654KA30,654KA30-SG,SG,0.01,
NSE,7843,1,654GS2032,654GS2032-GS,GS,0.01,
NSE,21216,100,654GJ30,654GJ30-SG,SG,0.01,
NSE,1516,100,654GA30A,654GA30A-SG,SG,0.01,
NSE,20921,100,654GA30,654GA30-SG,SG,0.01,
NSE,1157,100,654AR30,654AR30-SG,SG,0.01,
NSE,20923,100,654AP30,654AP30-SG,SG,0.01,
NSE,1839,100,653TN31,653TN31-SG,SG,0.01,
NSE,1365,100,653KA30,653KA30-SG,SG,0.01,
NSE,1215,100,653HP29,653HP29-SG,SG,0.01,
NSE,5671,100,653CG28,653CG28-SG,SG,0.01,
NSE,22304,100,652TS50,652TS50-SG,SG,0.01,
NSE,994,100,652PY30,652PY30-SG,SG,0.01,
NSE,21993,100,652NL30,652NL30-SG,SG,0.01,
NSE,21949,100,652MP35,652MP35-SG,SG,0.01,
NSE,22009,100,652ML30,652ML30-SG,SG,0.01,
NSE,1236,100,652MH30,652MH30-SG,SG,0.01,
NSE,1522,100,652KA30,652KA30-SG,SG,0.01,
NSE,21419,100,651KA31,651KA31-SG,SG,0.01,
NSE,1727,100,651KA30C,651KA30C-SG,SG,0.01,
NSE,1650,100,651KA30B,651KA30B-SG,SG,0.01,
NSE,758,100,651KA30,651KA30-SG,SG,0.01,
NSE,840,100,651HP30,651HP30-SG,SG,0.01,
NSE,21720,100,650PN23,650PN23-SG,SG,0.01,
NSE,973,100,64MH30,64MH30-SG,SG,0.01,
NSE,22266,100,64KA31,64KA31-SG,SG,0.01,
NSE,972,100,64KA30C,64KA30C-SG,SG,0.01,
NSE,843,100,64KA30B,64KA30B-SG,SG,0.01,
NSE,22452,100,64KA30A,64KA30A-SG,SG,0.01,
NSE,22265,100,64KA30,64KA30-SG,SG,0.01,
NSE,846,100,64GJ30A,64GJ30A-SG,SG,0.01,
NSE,22296,100,64GJ30,64GJ30-SG,SG,0.01,
NSE,1362,100,64AP28,64AP28-SG,SG,0.01,
NSE,22263,100,649TS50,649TS50-SG,SG,0.01,
NSE,22136,100,649TN50,649TN50-SG,SG,0.01,
NSE,22043,100,649RJ30,649RJ30-SG,SG,0.01,
NSE,21990,100,649MP24,649MP24-SG,SG,0.01,
NSE,22343,100,649MH31,649MH31-SG,SG,0.01,
NSE,22336,100,649KA31,649KA31-SG,SG,0.01,
NSE,1158,100,649KA30A,649KA30A-SG,SG,0.01,
NSE,21390,100,649KA30,649KA30-SG,SG,0.01,
NSE,1364,100,649GJ29,649GJ29-SG,SG,0.01,
NSE,22264,100,649AP33,649AP33-SG,SG,0.01,
NSE,8319,100,648RJ27,648RJ27-SG,SG,0.01,
NSE,988,100,648MZ30,648MZ30-SG,SG,0.01,
NSE,861,100,648KA31,648KA31-SG,SG,0.01,
NSE,22335,100,648KA30,648KA30-SG,SG,0.01,
NSE,22299,100,648HR40,648HR40-SG,SG,0.01,
NSE,985,100,648AS30,648AS30-SG,SG,0.01,
NSE,21039,100,648AP32,648AP32-SG,SG,0.01,
NSE,20922,100,648AP27,648AP27-SG,SG,0.01,
NSE,773,100,647MH28,647MH28-SG,SG,0.01,
NSE,1080,100,647KA30,647KA30-SG,SG,0.01,
NSE,21422,100,647GJ30,647GJ30-SG,SG,0.01,
NSE,22269,100,646WB30,646WB30-SG,SG,0.01,
NSE,22450,100,646RJ30A,646RJ30A-SG,SG,0.01,
NSE,22340,100,646RJ30,646RJ30-SG,SG,0.01,
NSE,22303,100,646JK30,646JK30-SG,SG,0.01,
NSE,982,100,646GJ30,646GJ30-SG,SG,0.01,
NSE,855,100,645RJ30,645RJ30-SG,SG,0.01,
NSE,7894,100,645RJ27A,645RJ27A-SG,SG,0.01,
NSE,2071,100,645RJ27,645RJ27-SG,SG,0.01,
NSE,22301,100,645MN30,645MN30-SG,SG,0.01,
NSE,22449,100,645ML30,645ML30-SG,SG,0.01,
NSE,599,100,645MH27,645MH27-SG,SG,0.01,
NSE,838,100,645HP29,645HP29-SG,SG,0.01,
NSE,13472,1,645GS2029,645GS2029-GS,GS,0.01,
NSE,1827,100,645GJ30A,645GJ30A-SG,SG,0.01,
NSE,22448,100,645GJ30,645GJ30-SG,SG,0.01,
NSE,3695,100,645BR27,645BR27-SG,SG,0.01,
NSE,22262,100,644UP30,644UP30-SG,SG,0.01,
NSE,853,100,644UK30,644UK30-SG,SG,0.01,
NSE,22342,100,644MH28,644MH28-SG,SG,0.01,
NSE,22337,100,644GJ29A,644GJ29A-SG,SG,0.01,
NSE,20601,100,644GJ29,644GJ29-SG,SG,0.01,
NSE,22451,100,643UK30,643UK30-SG,SG,0.01,
NSE,7867,100,643RJ27,643RJ27-SG,SG,0.01,
NSE,5414,100,643MH27,643MH27-SG,SG,0.01,
NSE,2733,100,643AS26,643AS26-SG,SG,0.01,
NSE,976,100,643AP30,643AP30-SG,SG,0.01,
NSE,849,100,642UP30,642UP30-SG,SG,0.01,
NSE,22298,100,642PN30,642PN30-SG,SG,0.01,
NSE,21919,100,642MN30,642MN30-SG,SG,0.01,
NSE,852,100,642GA30,642GA30-SG,SG,0.01,
NSE,22103,100,641TN30,641TN30-SG,SG,0.01,
NSE,21040,100,641GA30,641GA30-SG,SG,0.01,
NSE,7153,100,63PY27,63PY27-SG,SG,0.01,
NSE,2372,100,63PY26,63PY26-SG,SG,0.01,
NSE,11868,1,63MOONS,63MOONS-EQ,EQ,0.05,
NSE,6867,1,63GS2023,63GS2023-GS,GS,0.01,
NSE,3650,100,639BR27,639BR27-SG,SG,0.01,
NSE,21647,100,639AP26,639AP26-SG,SG,0.01,
NSE,5467,100,638MH27,638MH27-SG,SG,0.01,
NSE,22267,100,636HP28,636HP28-SG,SG,0.01,
NSE,1212,100,635MH28,635MH28-SG,SG,0.01,
NSE,21052,100,635BR23,635BR23-SG,SG,0.01,
NSE,20572,100,635AP27,635AP27-SG,SG,0.01,
NSE,6307,100,634RJ27,634RJ27-SG,SG,0.01,
NSE,22135,100,633TN30,633TN30-SG,SG,0.01,
NSE,7495,100,633AS26A,633AS26A-SG,SG,0.01,
NSE,4982,100,633AS26,633AS26-SG,SG,0.01,
NSE,22302,100,632KA28,632KA28-SG,SG,0.01,
NSE,22049,100,630RJ23,630RJ23-SG,SG,0.01,
NSE,22272,100,62RJ27,62RJ27-SG,SG,0.01,
NSE,8010,100,62RJ26,62RJ26-SG,SG,0.01,
NSE,7500,100,629RJ26A,629RJ26A-SG,SG,0.01,
NSE,5025,100,629RJ26,629RJ26-SG,SG,0.01,
NSE,21140,100,629HP26,629HP26-SG,SG,0.01,
NSE,22007,100,628OR22,628OR22-SG,SG,0.01,
NSE,5524,100,628GJ27,628GJ27-SG,SG,0.01,
NSE,5078,100,627RJ26,627RJ26-SG,SG,0.01,
NSE,21896,100,625RJ22,625RJ22-SG,SG,0.01,
NSE,5226,100,625AS26,625AS26-SG,SG,0.01,
NSE,22187,100,624TS26,624TS26-SG,SG,0.01,
NSE,4863,100,624RJ26,624RJ26-SG,SG,0.01,
NSE,21947,100,624MH28,624MH28-SG,SG,0.01,
NSE,5330,100,624MH26,624MH26-SG,SG,0.01,
NSE,21640,100,624HR26,624HR26-SG,SG,0.01,
NSE,5877,100,623RJ27,623RJ27-SG,SG,0.01,
NSE,1361,100,622KL27,622KL27-SG,SG,0.01,
NSE,953,1,622GS2035,622GS2035-GS,GS,0.01,
NSE,2224,100,621AS26,621AS26-SG,SG,0.01,
NSE,21970,100,620MP23,620MP23-SG,SG,0.01,
NSE,837,100,61RJ27,61RJ27-SG,SG,0.01,
NSE,3638,100,61RJ26,61RJ26-SG,SG,0.01,
NSE,2013,100,61CG27,61CG27-SG,SG,0.01,
NSE,18973,1,619GS2034,619GS2034-GS,GS,0.01,
NSE,2123,100,619AS26,619AS26-SG,SG,0.01,
NSE,14251,1,618GS2024,618GS2024-GS,GS,0.01,
NSE,7892,100,618GJ26A,618GJ26A-SG,SG,0.01,
NSE,3058,100,618GJ26,618GJ26-SG,SG,0.01,
NSE,22194,100,617TS25,617TS25-SG,SG,0.01,
NSE,1709,100,617KL27,617KL27-SG,SG,0.01,
NSE,6870,1,617GS2023,617GS2023-GS,GS,0.01,
NSE,22047,100,616RJ24,616RJ24-SG,SG,0.01,
NSE,3516,100,613RJ26,613RJ26-SG,SG,0.01,
NSE,6868,1,613GS2028,613GS2028-GS,GS,0.01,
NSE,21929,100,612KA27,612KA27-SG,SG,0.01,
NSE,5012,1,610GS2031,610GS2031-GS,GS,0.01,
NSE,2125,100,609RJ26,609RJ26-SG,SG,0.01,
NSE,21968,100,609MP22,609MP22-SG,SG,0.01,
NSE,21930,100,609KA28,609KA28-SG,SG,0.01,
NSE,6304,100,609AS26,609AS26-SG,SG,0.01,
NSE,6987,100,607RJ26,607RJ26-SG,SG,0.01,
NSE,4570,100,605RJ26,605RJ26-SG,SG,0.01,
NSE,62,100,605AS25,605AS25-SG,SG,0.01,
NSE,22403,100,604KL25,604KL25-SG,SG,0.01,
NSE,6209,100,604GJ26,604GJ26-SG,SG,0.01,
NSE,7038,100,604AS26,604AS26-SG,SG,0.01,
NSE,418,100,604AS25,604AS25-SG,SG,0.01,
NSE,22069,100,603RJ25,603RJ25-SG,SG,0.01,
NSE,5994,100,601RJ26,601RJ26-SG,SG,0.01,
NSE,22004,100,601OR22,601OR22-SG,SG,0.01,
NSE,6866,1,601GS2028,601GS2028-GS,GS,0.01,
NSE,445,1,5PAISA,5PAISA-EQ,EQ,0.05,
NSE,22184,100,59TS25,59TS25-SG,SG,0.01,
NSE,5525,100,599MP26,599MP26-SG,SG,0.01,
NSE,6871,1,597GS2025,597GS2025-GS,GS,0.01,
NSE,1887,100,597CG27,597CG27-SG,SG,0.01,
NSE,5880,100,596PY26,596PY26-SG,SG,0.01,
NSE,22121,100,595TN25,595TN25-SG,SG,0.01,
NSE,3194,100,594RJ25,594RJ25-SG,SG,0.01,
NSE,423,100,594CG25,594CG25-SG,SG,0.01,
NSE,2665,100,593RJ25,593RJ25-SG,SG,0.01,
NSE,1449,100,593CG26,593CG26-SG,SG,0.01,
NSE,21911,100,591KL25,591KL25-SG,SG,0.01,
NSE,22046,100,58RJ25,58RJ25-SG,SG,0.01,
NSE,8009,100,58MH25,58MH25-SG,SG,0.01,
NSE,22404,100,589RJ25,589RJ25-SG,SG,0.01,
NSE,20697,100,589AP25,589AP25-SG,SG,0.01,
NSE,3049,100,588GJ25,588GJ25-SG,SG,0.01,
NSE,1703,100,588CG26,588CG26-SG,SG,0.01,
NSE,6872,1,587GS2022,587GS2022-GS,GS,0.01,
NSE,1341,1,585GS2030,585GS2030-GS,GS,0.01,
NSE,22193,100,582TS24,582TS24-SG,SG,0.01,
